LABTY,LABTY_OLD,LABTX,AFLAG,LABIE,LABIV,LABIM,RL1IE,RL2IE,RL3IE,RL4IE,RL5IE,RL1IV,RL2IV,RL3IV,RL4IV,RL5IV,DBPTL,DPATH_OLD,UPATH,HTXIV,HLPTX,ISDEL,CRTBY,CRTDT,CRTTM,CHNBY,CHNDT,CHNTM,MAXLT,PLCHD,UNQID,DBPCL
MOTOR_T1_LABEL4,owner,Owner,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_OWNER,VehicleDetails/T1LB4,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:29:01,250,Maximum character limit is 250,331,T1LB4
INCPR_MOTOR_T1_LABEL5,INCPR_class,Class,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CLASS,VehicleDetails/T1LB5,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:29:35,50,Select Class,387,T1LB5
MOTOR_T1_LABEL5,class,Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CLASS,VehicleDetails/T1LB5,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:29:35,50,Select Class,332,T1LB5
INCPR_MOTOR_T1_LABEL7,INCPR_pemitorcert,Was the operator permitted/certified,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_OPECT,VehicleDetails/T1LB7,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:30:44,50,,389,T1LB7
MOTOR_T1_LABEL7,pemitorcert,Was the operator permitted/certified,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_OPECT,VehicleDetails/T1LB7,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:30:44,50,,334,T1LB7
INCPR_MOTOR_T1_LABEL8,INCPR_wasvehicledamage,Was the vehicle damaged?,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_VEHDM,VehicleDetails/T1LB8,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:31:08,50,,390,T1LB8
MOTOR_T1_LABEL8,wasvehicledamage,Was the vehicle damaged?,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_VEHDM,VehicleDetails/T1LB8,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:31:08,50,,335,T1LB8
INCPR_MOTOR_T1_LABEL9,INCPR_typeofdamage,Type of damage,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DAMTP,VehicleDetails/T1LB9,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:31:37,50,Select Type of damage,391,T1LB9
MOTOR_T1_LABEL9,typeofdamage,Type of damage,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DAMTP,VehicleDetails/T1LB9,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:31:37,50,Select Type of damage,336,T1LB9
INCPR_MOTOR_T1_LABEL10,INCPR_operator,Operator,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_OPRTR,VehicleDetails/T1LB10,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:32:07,50,Select Operator,392,T1LB10
MOTOR_T1_LABEL10,operator,Operator,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_OPRTR,VehicleDetails/T1LB10,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:32:07,50,Select Operator,337,T1LB10
INCPR_MOTOR_T1_LABEL11,INCPR_weresearbelt,Were seat belt worn?,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_SBELT,VehicleDetails/T1LB11,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:33:07,50,,393,T1LB11
MOTOR_T1_LABEL11,weresearbelt,Were seat belt worn?,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_SBELT,VehicleDetails/T1LB11,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:33:07,50,,338,T1LB11
FIRSTAID_T1_LABEL1,firstaidersname,First aiders name,1,1,0,1,1,1,1,1,1,0,0,0,0,0,Involved People/PPLB2,,{worklistView>/IncidentDetails/InvolvedPeople} - {worklistView>PPLB2},1,,0,S0025570616,10.02.2025,13:35:27,DB_SLS1128,11.03.2025,12:39:21,50,Maximum character limit is 50,216,
INJPR_PEOPLEINVOLVED_LABEL1,Injury PeopleInvovled,Custom1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,None,None,{worklistView>/IncidentDetails/InvolvedPeople} - {worklistView>PPLB2},1,,0,DB_SLS1128,27.02.2025,06:16:34,DB_SLS1128,11.03.2025,12:39:52,50,Maximum character limit is 50,1292,
INJPR_PEOPLEINVOLVED_LABEL2,Injury PeopleInvovled,Custom2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,None,None,{worklistView>/IncidentDetails/InvolvedPeople} - {worklistView>PPLB3},1,,0,DB_SLS1128,27.02.2025,06:16:34,DB_SLS1128,11.03.2025,12:40:00,50,Maximum character limit is 50,1293,
INJPR_PEOPLEINVOLVED_LABEL3,Injury PeopleInvovled,Custom3,1,1,0,1,1,1,1,1,1,0,0,0,0,0,None,None,{worklistView>/IncidentDetails/InvolvedPeople} - {worklistView>PPLB8},1,,0,DB_SLS1128,27.02.2025,06:16:34,DB_SLS1128,11.03.2025,12:40:08,50,Maximum character limit is 50,1294,
INJPR_PEOPLEINVOLVED_LABEL6,Injury PeopleInvovled,Custom6,1,1,0,1,1,1,1,1,1,0,0,0,0,0,None,None,{worklistView>/IncidentDetails/InvolvedPeople} - {worklistView>PPLB13},1,,0,DB_SLS1128,27.02.2025,06:16:34,DB_SLS1128,11.03.2025,12:40:19,50,Maximum character limit is 50,1297,
INJPR_PEOPLEINVOLVED_LABEL7,Injury PeopleInvovled,Custom7,1,1,0,1,1,1,1,1,1,0,0,0,0,0,None,None,{worklistView>/IncidentDetails/InvolvedPeople} - {worklistView>PPLB14},1,,0,DB_SLS1128,27.02.2025,06:16:34,DB_SLS1128,11.03.2025,12:40:27,50,Maximum character limit is 50,1298,
INCPR_MOTOR_T1_LABEL12,INCPR_MOTOR_CUSTOM1,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM1,VehicleDetails/T1LB12,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:40:58,1000,Maximum character limit is 1000,394,T1LB12
MOTOR_T1_LABEL12,MOTOR_CUSTOM1,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM1,VehicleDetails/T1LB12,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:40:59,1000,Maximum character limit is 1000,339,T1LB12
INCPR_MOTOR_T1_LABEL13,INCPR_MOTOR_CUSTOM2,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM2,VehicleDetails/T1LB13,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:41:41,1000,Maximum character limit is 1000,395,T1LB13
MOTOR_T1_LABEL13,MOTOR_CUSTOM2,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM2,VehicleDetails/T1LB13,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:41:42,1000,Maximum character limit is 1000,340,T1LB13
INCPR_MOTOR_T1_LABEL14,INCPR_make,Make,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_VMAKE,VehicleDetails/T1LB14,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:42:09,1000,Maximum character limit is 1000,396,T1LB14
MOTOR_T1_LABEL14,make,Make,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_VMAKE,VehicleDetails/T1LB14,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:42:09,1000,Maximum character limit is 1000,341,T1LB14
INCPR_MOTOR_T1_LABEL15,INCPR_plateno,Plate No,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_PLATE,VehicleDetails/T1LB15,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:42:44,100,Maximum character limit is 100,397,T1LB15
MOTOR_T1_LABEL15,plateno,Plate No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_PLATE,VehicleDetails/T1LB15,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:42:44,100,Maximum character limit is 100,342,T1LB15
INCPR_MOTOR_T1_LABEL16,INCPR_licencepicno,License pic#,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_LCPIC,VehicleDetails/T1LB16,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:43:08,1000,Maximum character limit is 1000,398,T1LB16
MOTOR_T1_LABEL16,licencepicno,License pic#,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_LCPIC,VehicleDetails/T1LB16,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:43:09,1000,Maximum character limit is 1000,343,T1LB16
INCPR_MOTOR_T1_LABEL18,INCPR_expiry,Expiry,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_EXPRY,VehicleDetails/T1LB18,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:43:27,,,400,T1LB18
MOTOR_T1_LABEL18,expiry,Expiry,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_EXPRY,VehicleDetails/T1LB18,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:43:28,,,345,T1LB18
INCPR_MOTOR_T1_LABEL19,INCPR_daytimephoneno,Day time phone#,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DTPHN,VehicleDetails/T1LB19,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:44:08,50,Maximum character limit is 50,401,T1LB19
MOTOR_T1_LABEL19,daytimephoneno,Day time phone#,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DTPHN,VehicleDetails/T1LB19,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:44:08,50,Maximum character limit is 50,346,T1LB19
INCPR_MOTOR_T1_LABEL20,INCPR_valid,Valid,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_VALID,VehicleDetails/T1LB20,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:44:33,50,,402,T1LB20
MOTOR_T1_LABEL20,valid,Valid,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_VALID,VehicleDetails/T1LB20,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:44:33,50,,347,T1LB20
INCPR_MOTOR_T1_LABEL21,INCPR_directionoftravel,Direction of travel,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DIRTV,VehicleDetails/T1LB21,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:45:05,50,Select Direction of travel,403,T1LB21
MOTOR_T1_LABEL21,directionoftravel,Direction of travel,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DIRTV,VehicleDetails/T1LB21,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:45:06,50,Select Direction of travel,348,T1LB21
INCPR_MOTOR_T1_LABEL22,INCPR_mechfailure,Mechanical failure,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_MECFL,VehicleDetails/T1LB22,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:45:38,50,,404,T1LB22
MOTOR_T1_LABEL22,mechfailure,Mechanical failure,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_MECFL,VehicleDetails/T1LB22,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:45:38,50,,349,T1LB22
INCPR_MOTOR_T1_LABEL23,INCPR_MOTOR_CUSTOM3,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM3,VehicleDetails/T1LB23,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:46:06,1000,Maximum character limit is 1000,405,T1LB23
MOTOR_T1_LABEL23,MOTOR_CUSTOM3,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM3,VehicleDetails/T1LB23,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:46:06,1000,Maximum character limit is 1000,350,T1LB23
INCPR_MOTOR_T1_LABEL24,INCPR_MOTOR_CUSTOM4,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM4,VehicleDetails/T1LB24,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:46:29,1000,Maximum character limit is 1000,406,T1LB24
MOTOR_T1_LABEL24,MOTOR_CUSTOM4,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_CSTM4,VehicleDetails/T1LB24,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:46:30,1000,Maximum character limit is 1000,351,T1LB24
INCPR_MOTOR_T1_LABEL25,INCPR_descdamage,Describe damage,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DMGDS,VehicleDetails/T1LB25,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:47:17,5000,Maximum character limit is 5000,407,T1LB25
MOTOR_T1_LABEL25,descdamage,Describe damage,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MTVDT,INC_T_MTVDT_DMGDS,VehicleDetails/T1LB25,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:47:17,5000,Maximum character limit is 5000,352,T1LB25
INCPR_MOTOR_T1_LABEL17,INCPR_endorsements,Endorsements,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_EDRMT,INC_T_MTVDT_ENDRS,VehicleDetails/T1LB17,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:48:33,50,Select Endorsements,399,T1LB17
MOTOR_T1_LABEL17,endorsements,Endorsements,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_EDRMT,INC_T_MTVDT_ENDRS,VehicleDetails/T1LB17,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:48:33,50,Select Endorsements,344,T1LB17
INCPR_MOTOR_T4_LABEL1,INCPR_weathercond,Weather condition,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_WEACD,VehicleAdditionalDetails/T4LB1,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:55:04,50,Select Weather condition,417,T4LB1
MOTOR_T4_LABEL1,weathercond,Weather condition,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_WEACD,VehicleAdditionalDetails/T4LB1,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:55:04,50,Select Weather condition,362,T4LB1
INCPR_MOTOR_T4_LABEL2,INCPR_windinkm,Wind in km,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_WINKM,VehicleAdditionalDetails/T4LB2,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:55:31,100,Maximum character limit is 100,418,T4LB2
MOTOR_T4_LABEL2,windinkm,Wind in km,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_WINKM,VehicleAdditionalDetails/T4LB2,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:55:31,100,Maximum character limit is 100,363,T4LB2
INCPR_MOTOR_T4_LABEL3,INCPR_tempincel,Temperature in celcius,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_TEMCS,VehicleAdditionalDetails/T4LB3,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:55:54,100,Maximum character limit is 100,419,T4LB3
MOTOR_T4_LABEL3,tempincel,Temperature in celcius,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_TEMCS,VehicleAdditionalDetails/T4LB3,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:55:54,100,Maximum character limit is 100,364,T4LB3
INCPR_MOTOR_T4_LABEL4,INCPR_lightcond,Light condition,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_LIGCD,VehicleAdditionalDetails/T4LB4,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:56:22,50,Select Light condition,420,T4LB4
MOTOR_T4_LABEL4,lightcond,Light condition,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_LIGCD,VehicleAdditionalDetails/T4LB4,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:56:22,50,Select Light condition,365,T4LB4
INCPR_MOTOR_T4_LABEL5,INCPR_MOTOR_CUSTOM9,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM1,VehicleAdditionalDetails/T4LB5,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:56:43,1000,Maximum character limit is 1000,421,T4LB5
MOTOR_T4_LABEL5,MOTOR_CUSTOM9,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM1,VehicleAdditionalDetails/T4LB5,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:56:44,1000,Maximum character limit is 1000,366,T4LB5
INCPR_MOTOR_T4_LABEL6,INCPR_MOTOR_CUSTOM10,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM2,VehicleAdditionalDetails/T4LB6,1,,0,S0025570616,11.02.2025,06:57:57,DB_SLS1128,11.03.2025,12:57:09,1000,Maximum character limit is 1000,422,T4LB6
MOTOR_T4_LABEL6,MOTOR_CUSTOM10,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM2,VehicleAdditionalDetails/T4LB6,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:57:09,1000,Maximum character limit is 1000,367,T4LB6
INCPR_MOTOR_T4_LABEL7,INCPR_roadtype,Road Type,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_RDTYP,VehicleAdditionalDetails/T4LB7,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,12:58:24,50,Select Road Type,423,T4LB7
MOTOR_T4_LABEL7,roadtype,Road Type,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_RDTYP,VehicleAdditionalDetails/T4LB7,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:58:25,50,Select Road Type,368,T4LB7
INCPR_MOTOR_T4_LABEL8,INCPR_roadsurface,Road Surface,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVAD,INC_T_MVADT_RDSUF,VehicleAdditionalDetails/T4LB8,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,12:58:51,50,Select Road Surface,424,T4LB8
MOTOR_T4_LABEL8,roadsurface,Road Surface,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVAD,INC_T_MVADT_RDSUF,VehicleAdditionalDetails/T4LB8,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:58:51,50,Select Road Surface,369,T4LB8
INCPR_MOTOR_T4_LABEL9,INCPR_roadcond,Road Condition,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_RDCOD,VehicleAdditionalDetails/T4LB9,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,12:59:25,50,Select Road Condition,425,T4LB9
MOTOR_T4_LABEL9,roadcond,Road Condition,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_RDCOD,VehicleAdditionalDetails/T4LB9,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:59:25,50,Select Road Condition,370,T4LB9
INCPR_MOTOR_T4_LABEL10,INCPR_MOTOR_CUSTOM11,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM3,VehicleAdditionalDetails/T4LB10,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,12:59:51,1000,Maximum character limit is 1000,426,T4LB10
MOTOR_T4_LABEL10,MOTOR_CUSTOM11,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM3,VehicleAdditionalDetails/T4LB10,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,12:59:51,1000,Maximum character limit is 1000,371,T4LB10
INCPR_MOTOR_T4_LABEL11,INCPR_MOTOR_CUSTOM12,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM4,VehicleAdditionalDetails/T4LB11,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,13:09:33,1000,Maximum character limit is 1000,427,T4LB11
MOTOR_T4_LABEL11,MOTOR_CUSTOM12,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM4,VehicleAdditionalDetails/T4LB11,1,,0,S0025570616,11.02.2025,06:50:52,DB_SLS1128,11.03.2025,13:09:33,1000,Maximum character limit is 1000,372,T4LB11
INCPR_MOTOR_T5_LABEL1,INCPR_inccoldesc,Description of incident/collision,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_INCDS,VehicleAdditionalDetails/T5LB1,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,13:10:40,5000,Maximum character limit is 5000,432,T5LB1
MOTOR_T5_LABEL1,inccoldesc,Description of incident/collision,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_INCDS,VehicleAdditionalDetails/T5LB1,1,,0,S0025570616,11.02.2025,06:50:53,DB_SLS1128,11.03.2025,13:10:40,5000,Maximum character limit is 5000,377,T5LB1
INCPR_MOTOR_T5_LABEL2,INCPR_causeofinccol,What was the cause of incident/collision?,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CAUCS,VehicleAdditionalDetails/T5LB2,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,13:11:23,5000,Maximum character limit is 5000,433,T5LB2
MOTOR_T5_LABEL2,causeofinccol,What was the cause of incident/collision?,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CAUCS,VehicleAdditionalDetails/T5LB2,1,,0,S0025570616,11.02.2025,06:50:53,DB_SLS1128,11.03.2025,13:11:23,5000,Maximum character limit is 5000,378,T5LB2
INCPR_MOTOR_T5_LABEL3,INCPR_reasontopreventinccol,What could you have reasonably done to prevent this incident/collision?,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_PREIN,VehicleAdditionalDetails/T5LB3,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,13:11:45,5000,Maximum character limit is 5000,434,T5LB3
MOTOR_T5_LABEL3,reasontopreventinccol,What could you have reasonably done to prevent this incident/collision?,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_PREIN,VehicleAdditionalDetails/T5LB3,1,,0,S0025570616,11.02.2025,06:50:53,DB_SLS1128,11.03.2025,13:11:47,5000,Maximum character limit is 5000,379,T5LB3
INCPR_MOTOR_T5_LABEL4,INCPR_futureinccolprevent,What else could be done to prevent similar incident/collision in the future?,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_FUTPR,VehicleAdditionalDetails/T5LB4,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,13:12:09,5000,Maximum character limit is 5000,435,T5LB4
MOTOR_T5_LABEL4,futureinccolprevent,What else could be done to prevent similar incident/collision in the future?,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_FUTPR,VehicleAdditionalDetails/T5LB4,1,,0,S0025570616,11.02.2025,06:50:53,DB_SLS1128,11.03.2025,13:12:09,5000,Maximum character limit is 5000,380,T5LB4
INCPR_MOTOR_T5_LABEL5,INCPR_MOTOR_CUSTOM13,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM5,VehicleAdditionalDetails/T5LB5,1,,0,S0025570616,11.02.2025,06:57:58,DB_SLS1128,11.03.2025,13:13:00,5000,Maximum character limit is 5000,436,T5LB5
MOTOR_T5_LABEL5,MOTOR_CUSTOM13,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_MVADT,INC_T_MVADT_CSTM5,VehicleAdditionalDetails/T5LB5,1,,0,S0025570616,11.02.2025,06:50:53,DB_SLS1128,11.03.2025,13:13:01,5000,Maximum character limit is 5000,381,T5LB5
INCPR_VIOLENCE_T3_LABEL1,INCPR_relationcomplainant,Relationship to the complainant (I.E. Supervisor\, co-worker\, subordinate\, etc.),2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_WPHAV,INC_T_WPHAV_RELCM,WorkplaceHarassment/T3LB1,1,,0,S0025570616,11.02.2025,07:21:56,DB_SLS1128,11.03.2025,13:15:20,5000,Maximum character limit is 5000,458,T3LB1
